,id
109149,547870
109150,513820
109151,506080
109152,460280
109154,543170
109155,534200
109156,500230
109157,531490
109159,532660
109160,545910
109163,409460
109164,550180
109165,538550
109166,535160
109168,455290
109170,486310
109172,375500
109173,529420
109174,422590
109175,471330
109177,385840
109179,540730
109181,477870
109182,510320
109183,530640
109185,447220
109186,544820
109188,543790
109189,548070
109191,480592
109193,543810
109194,544870
109196,543770
109197,529110
109201,544520
109203,506190
109206,428590
109208,542710
109209,533280
109211,529580
109212,537360
109214,544140
109215,532820
109216,438905
109217,422180
109218,534990
109219,336160
109220,463470
109226,511090
109227,410000
109233,439800
109234,542720
109235,451660
109236,531240
109238,504310
109239,544980
109240,467360
109244,534290
109245,525440
109247,526520
109249,419710
109250,533080
109252,533890
109254,540650
109257,505550
109259,542650
109260,497490
109261,404283
109262,530770
109264,376960
109266,525441
109267,542501
109268,488910
109269,350480
109271,446110
109272,541720
109276,532110
109277,404015
109278,518910
109279,429790
109280,534740
109281,458940
109282,526532
109283,538352
109284,538360
109285,539060
109286,525330
109290,528300
109291,543090
109292,540880
109293,502980
109294,542690
109295,529100
109296,537330
109297,514930
109298,532060
109300,543230
109301,384940
109302,279070
109303,525550
109308,541100
109309,533820
109310,538570
109311,530650
109312,538470
109313,525740
109314,539640
109315,459820
109316,540060
109317,521110
109318,448250
109320,473730
109321,498470
109322,542300
109324,498680
109325,516520
109326,434170
109327,538535
109328,538530
109329,538531
109330,538534
109331,541370
109332,538532
109333,538537
109334,538539
109335,538538
109336,543310
109337,536420
109339,528860
109340,532950
109343,531910
109344,513680
109345,541160
109346,541970
109348,542430
109350,536470
109351,538170
109352,501480
109354,542680
109355,517230
109356,527210
109357,364200
109359,539750
109360,463430
109361,540660
109362,521220
109364,536760
109365,528700
109366,511430
109367,461620
109368,539720
109369,523810
109373,392580
109374,434067
109375,531180
109376,540220
109377,542190
109378,530330
109379,464310
109380,418270
109382,540640
109383,522651
109385,532240
109387,522590
109388,471730
109391,476357
109392,476356
109393,522120
109395,542310
109396,445350
109397,523030
109399,541920
109400,464450
109401,526490
109402,542120
109404,509770
109405,324800
109406,530490
109409,531530
109410,510650
109411,534570
109414,434050
109415,467060
109416,389040
109418,409140
109419,409141
109420,509210
109421,486550
109422,530740
109423,409142
109424,528070
109426,477770
109427,273890
109428,515090
109430,515100
109431,526640
109432,458770
109434,504380
109435,537090
109441,431960
109442,502840
109450,538080
109451,486571
109452,486570
109456,417990
109457,535400
109458,488080
109460,523150
109461,476354
109462,506610
109463,533070
109465,511891
109467,523160
109468,461220
109469,537050
109470,360430
109471,453130
109473,495990
109476,485650
109477,491498
109478,500204
109479,466543
109480,466547
109481,530290
109483,525780
109484,506150
109486,496550
109487,533602
109489,525660
109490,533601
109492,387090
109493,433660
109494,529390
109495,498000
109496,535201
109497,402570
109498,357700
109499,280160
109500,535202
109501,462391
109502,462390
109504,284100
109505,532070
109519,221680
109520,325930
109521,535780
109522,528720
109524,537320
109525,457160
109526,457190
109551,535510
109553,536320
109554,538610
109555,510790
109556,522300
109557,447930
109560,252850
109562,529200
109564,535260
109565,536340
109566,532030
109567,525370
109568,531920
109569,536630
109571,518730
109573,459830
109578,529780
109579,524970
109580,302450
109582,215533
109584,503860
109588,460220
109589,352890
109590,393790
109591,459090
109592,518650
109593,488160
109594,496580
109602,533920
109608,513210
109612,476930
109613,527022
109614,527021
109615,527020
109616,498020
109617,434066
109618,400630
109619,462261
109620,432230
109621,416790
109622,485450
109624,501860
109626,522930
109627,523580
109628,523583
109629,531720
109630,411540
109631,523581
109632,510090
109633,523582
109636,527750
109640,422610
109641,509600
109642,403290
109644,488050
109648,523000
109649,295207
109650,498850
109651,511130
109653,467320
109654,402710
109655,532720
109657,392260
109660,527760
109664,373490
109665,479990
109666,495630
109669,489760
109671,513780
109675,533360
109676,497640
109679,525600
109680,515040
109682,528090
109684,468734
109685,533470
109687,532040
109688,341290
109689,466980
109690,503730
109691,506830
109692,530360
109693,465490
109694,488550
109695,483980
109696,441250
109697,413360
109698,421660
109703,515170
109704,532050
109708,511750
109709,314330
109711,489440
109713,527730
109714,517360
109715,527920
109716,501172
109717,529030
109718,494360
109720,520990
109721,406970
109722,521630
109723,496730
109724,369530
109727,355400
109731,492500
109735,533040
109736,416180
109738,496930
109739,509300
109740,513460
109743,418670
109744,529470
109745,467940
109755,513610
109756,503370
109759,526122
109761,526562
109763,526670
109764,420360
109766,427050
109767,533690
109768,376935
109769,528510
109770,493060
109771,531070
109772,333420
109778,461248
109780,527820
109781,524660
109782,507070
109783,480595
109788,464070
109789,392410
109790,526250
109791,527370
109793,525970
109794,523011
109795,517680
109797,521990
109798,506630
109799,502650
109801,530500
109804,489170
109805,505650
109806,467010
109807,388477
109808,517660
109809,514640
109810,514690
109811,491560
109812,524520
109813,513630
109814,469930
109815,522030
109816,521340
109818,527010
109819,436500
109821,465520
109822,518320
109823,510330
109824,514890
109825,512430
109828,510630
109830,522610
109832,509190
109833,522980
109835,464300
109836,423810
109837,498760
109838,525220
109839,524870
109840,520400
109841,522010
109843,525221
109844,364300
109845,528140
109847,466549
109848,338330
109849,466545
109850,514090
109851,476353
109852,476355
109853,470260
109855,528630
109856,525590
109858,526571
109859,526561
109860,526121
109861,527900
109863,480450
109870,496320
109872,278100
109873,527510
109877,496480
109878,487250
109879,485580
109880,523760
109882,521130
109883,522490
109884,511790
109887,528960
109888,464100
109889,441380
109890,341000
109891,457085
109892,526790
109893,525190
109894,513440
109897,376310
109898,509850
109903,453960
109904,527340
109906,525181
109907,524630
109908,525188
109909,525187
109910,525182
109911,525180
109913,444690
109915,523070
109917,324810
109919,526460
109920,526880
109925,504280
109926,508430
109927,526850
109928,300630
109930,525450
109931,339580
109932,491470
109933,508140
109934,526150
109935,514180
109936,512090
109937,524600
109938,431750
109940,351030
109941,509520
109942,509900
109943,525350
109944,522040
109945,527810
109946,509522
109947,497280
109949,433450
109950,497420
109952,412830
109954,525284
109955,525283
109957,512610
109958,514730
109960,519200
109961,415270
109964,525471
109965,515270
109966,504810
109967,376963
109969,520900
109971,423580
109972,521020
109973,360170
109974,509930
109975,503320
109979,516930
109980,526570
109981,526560
109982,526120
109983,503950
109984,518100
109987,491491
109989,491492
109991,516810
109993,499070
109995,429620
109996,521280
109997,350200
109999,516010
110003,512300
110004,361300
110005,421030
110007,525960
110008,503450
110009,436260
110010,517910
110013,514170
110015,503680
110017,522990
110018,515470
110019,521540
110020,468570
110021,504700
110022,502380
110023,370670
110024,525300
110025,510570
110026,477310
110027,511110
110028,517930
110029,354400
110030,521450
110031,524340
110032,521000
110033,482990
110035,516870
110036,358130
110038,508960
110039,366320
110040,523790
110042,523690
110044,510040
110053,501570
110054,363950
110055,521200
110058,501840
110060,515190
110061,520820
110062,476350
110063,396660
110064,400450
110066,502420
110068,522050
110069,458670
110070,438910
110071,440550
110072,493000
110073,523840
110074,496390
110075,523821
110076,523820
110079,485750
110080,386750
110082,500550
110083,466770
110085,497520
110086,521010
110087,524360
110088,465840
110090,524190
110091,510180
110093,499900
110094,523910
110104,516460
110107,521470
110108,453660
110109,423780
110110,516500
110111,522570
110112,448240
110113,511820
110114,516090
110117,497940
110118,398913
110120,491650
110123,441350
110126,518370
110127,251230
110128,520500
110129,502510
110130,491499
110131,445070
110132,522830
110134,515300
110135,453720
110136,461360
110137,353990
110143,517370
110144,503830
110146,325730
110147,501500
110148,230270
110149,298050
110150,521430
110151,410990
110152,274440
110153,471920
110154,514740
110155,521570
110156,508270
110158,517750
110159,517751
110160,517752
110161,517760
110162,517761
110163,517762
110164,518680
110165,503290
110168,427100
110170,521210
110171,409910
110172,374030
110174,325992
110175,493780
110177,497090
110178,494460
110179,364220
110180,519910
110181,496310
110182,517292
110183,512740
110184,517291
110185,517290
110186,476460
110187,512470
110188,494524
110191,378610
110193,494420
110194,517700
110196,511140
110201,495371
110202,510780
110203,471899
110204,491490
110205,513960
110206,461860
110207,418180
110208,511450
110209,513060
110210,385240
110211,462860
110213,504260
110217,411380
110218,288220
110221,373990
110222,291410
110224,513990
110225,295205
110227,295204
110228,397370
110229,295206
110231,511630
110233,443260
110235,514050
110236,460340
110237,497680
110239,497430
110243,517240
110244,515910
110246,514760
110247,392370
110249,474880
110253,485900
110255,513040
110257,515000
110258,515900
110259,513930
110260,514220
110262,489090
110263,426240
110264,513720
110265,511610
110266,511230
110268,270070
110269,513770
110271,514650
110272,514520
110273,512450
110274,400180
110275,509031
110277,509032
110278,455340
110279,405670
110281,442051
110282,351410
110284,502560
110285,514700
110290,514320
110291,372750
110292,374520
110293,452440
110299,275850
110300,506720
110301,464620
110302,509500
110303,497850
110304,510530
110305,485640
110306,489660
110307,486880
110308,510220
110310,509570
110312,495510
110313,508600
110314,513810
110315,513260
110316,504490
110317,513980
110319,494470
110320,451230
110321,500760
110322,496850
110324,451400
110325,376943
110326,433740
110327,514470
110328,495110
110331,512622
110332,512620
110334,512621
110337,475430
110338,349250
110339,330880
110343,509110
110348,495910
110350,495930
110351,495920
110353,510600
110354,469740
110356,499100
110357,499120
110358,499110
110359,507080
110361,513340
110364,510070
110365,510380
110366,509910
110369,435440
110370,510610
110372,492830
110374,502090
110375,508990
110383,497160
110386,493670
110387,510750
110389,338040
110390,511070
110391,510400
110392,461940
110393,356870
110394,410780
110396,506470
110397,364230
110400,376951
110402,512910
110403,512911
110404,512913
110405,512912
110407,436060
110408,438790
110409,502990
110410,499420
110411,461760
110412,494450
110413,479140
110414,495980
110415,491240
110416,504670
110417,504120
110418,435010
110420,509220
110421,501900
110422,416200
110423,510050
110424,509960
110425,363640
110426,471891
110427,409740
110428,437920
110430,430322
110431,501150
110433,384190
110434,507290
110436,374150
110437,443810
110438,452450
110440,327560
110441,443550
110442,491720
110443,502120
110444,466542
110445,404282
110446,448670
110447,507360
110448,509440
110449,438906
110450,448510
110452,483840
110453,493370
110454,509860
110455,438720
110456,461560
110458,375680
110459,454700
110460,498240
110461,466540
110465,448520
110467,229560
110468,448620
110469,501190
110470,400560
110471,505760
110472,497470
110478,459630
110479,507140
110480,496350
110481,509410
110482,355690
110483,470780
110485,494120
110486,492750
110488,502830
110489,498280
110491,502400
110492,505420
110493,506670
110494,262630
110499,434064
110500,352370
110501,498830
110502,376964
110503,290870
110506,495960
110507,474890
110508,504500
110509,449960
110511,508150
110514,503820
110516,508290
110517,446040
110518,498520
110519,498030
110522,508730
110524,495770
110525,494110
110528,494440
110530,487530
110531,433747
110534,443860
110536,472770
110540,486760
110542,486470
110545,502600
110546,486230
